study,country,take_vaccine,take_vaccine_num,age,educ,gender,cluster,weight,yes_vaccine_1,yes_vaccine_2,yes_vaccine_3,yes_vaccine_4,yes_vaccine_5,yes_vaccine_666,no_vaccine_1,no_vaccine_2,no_vaccine_3,no_vaccine_4,no_vaccine_5,no_vaccine_6,no_vaccine_7,no_vaccine_8,no_vaccine_9,no_vaccine_666,trust_vaccine_1,trust_vaccine_2,trust_vaccine_3,trust_vaccine_4,trust_vaccine_5,trust_vaccine_6,trust_vaccine_7,trust_vaccine_8,trust_vaccine_9,trust_vaccine_dk,trust_vaccine_refuse,trust_vaccine_nr,trust_vaccine_666,trust_vaccine_other
sle_igc,Sierra Leone 2,Yes,1,NA,Less than secondary,Male,sierra_leone_2_78,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Less than secondary,Female,sierra_leone_2_78,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,37,Less than secondary,Female,sierra_leone_2_78,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,57,Less than secondary,Male,sierra_leone_2_78,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,More than secondary,Male,sierra_leone_2_78,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,72,Less than secondary,Male,sierra_leone_2_78,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,73,Less than secondary,Male,sierra_leone_2_78,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,32,Less than secondary,Female,sierra_leone_2_78,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,25,Less than secondary,Female,sierra_leone_2_78,NA,0,0,0,0,NA,0,1,NA,NA,1,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,Less than secondary,Female,sierra_leone_2_78,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,36,Less than secondary,Male,sierra_leone_2_78,NA,1,1,1,0,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,NA,0,26,Less than secondary,Female,sierra_leone_2_78,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,1,0,NA
sle_igc,Sierra Leone 2,Yes,1,42,Less than secondary,Male,sierra_leone_2_78,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,27,Less than secondary,Male,sierra_leone_2_78,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,59,Less than secondary,Male,sierra_leone_2_78,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,30,Less than secondary,Female,sierra_leone_2_79,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,31,Secondary,Male,sierra_leone_2_79,NA,1,0,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,Less than secondary,Male,sierra_leone_2_79,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,68,Less than secondary,Male,sierra_leone_2_79,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_79,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Secondary,Male,sierra_leone_2_79,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_79,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Less than secondary,Male,sierra_leone_2_79,NA,1,1,1,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,59,Less than secondary,Male,sierra_leone_2_79,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Less than secondary,Male,sierra_leone_2_79,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,68,Less than secondary,Male,sierra_leone_2_79,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,29,Less than secondary,Male,sierra_leone_2_80,NA,0,0,0,0,NA,0,1,NA,NA,1,NA,0,NA,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,74,Less than secondary,Male,sierra_leone_2_80,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,60,Less than secondary,Male,sierra_leone_2_80,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,20,Secondary,Female,sierra_leone_2_80,NA,0,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,26,Secondary,Female,sierra_leone_2_80,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_80,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,32,Less than secondary,Female,sierra_leone_2_80,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,42,Secondary,Male,sierra_leone_2_80,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,29,Secondary,Male,sierra_leone_2_80,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,41,Secondary,Male,sierra_leone_2_80,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_80,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,23,Secondary,Female,sierra_leone_2_81,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,56,Less than secondary,Male,sierra_leone_2_81,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,Less than secondary,Female,sierra_leone_2_81,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,44,Less than secondary,Male,sierra_leone_2_81,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Female,sierra_leone_2_81,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,36,Less than secondary,Male,sierra_leone_2_81,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_82,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_82,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,More than secondary,Male,sierra_leone_2_83,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,40,Less than secondary,Male,sierra_leone_2_83,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,49,Less than secondary,Male,sierra_leone_2_83,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Male,sierra_leone_2_83,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,56,Less than secondary,Male,sierra_leone_2_83,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_83,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Less than secondary,Male,sierra_leone_2_83,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,36,Secondary,Male,sierra_leone_2_83,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,55,Less than secondary,Female,sierra_leone_2_83,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,1,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,33,Less than secondary,Male,sierra_leone_2_83,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,28,Secondary,Male,sierra_leone_2_83,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,More than secondary,Male,sierra_leone_2_83,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,Less than secondary,Female,sierra_leone_2_83,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,65,Less than secondary,Male,sierra_leone_2_83,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,22,Secondary,Male,sierra_leone_2_84,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,49,More than secondary,Male,sierra_leone_2_84,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,46,Secondary,Male,sierra_leone_2_84,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Female,sierra_leone_2_84,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,75,Less than secondary,Male,sierra_leone_2_84,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,More than secondary,Male,sierra_leone_2_84,NA,1,1,0,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,More than secondary,Male,sierra_leone_2_84,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,29,Less than secondary,Male,sierra_leone_2_84,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,45,Less than secondary,Female,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,1,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,54,Less than secondary,Male,sierra_leone_2_85,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,49,Less than secondary,Male,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Male,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,Less than secondary,Male,sierra_leone_2_85,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,33,Less than secondary,Male,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,60,Less than secondary,Male,sierra_leone_2_85,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,26,Secondary,Male,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,1,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,56,Less than secondary,Male,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Secondary,Male,sierra_leone_2_85,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Female,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Female,sierra_leone_2_85,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_85,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,51,Less than secondary,Male,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,31,Less than secondary,Female,sierra_leone_2_85,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Male,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,29,Less than secondary,Male,sierra_leone_2_85,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,38,Less than secondary,Female,sierra_leone_2_85,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,25,Less than secondary,Female,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,25,Less than secondary,Female,sierra_leone_2_85,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,43,More than secondary,Male,sierra_leone_2_85,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,NA,Less than secondary,Female,sierra_leone_2_85,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,58,Less than secondary,Male,sierra_leone_2_86,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,38,Less than secondary,Male,sierra_leone_2_86,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,24,More than secondary,Male,sierra_leone_2_86,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,68,More than secondary,Male,sierra_leone_2_86,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,NA,Less than secondary,Male,sierra_leone_2_86,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,28,Secondary,Male,sierra_leone_2_86,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,56,Less than secondary,Female,sierra_leone_2_86,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,28,More than secondary,Male,sierra_leone_2_86,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,23,More than secondary,Male,sierra_leone_2_86,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,51,Secondary,Male,sierra_leone_2_86,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,72,Less than secondary,Male,sierra_leone_2_86,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,75,Less than secondary,Male,sierra_leone_2_86,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Female,sierra_leone_2_86,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,38,Secondary,Male,sierra_leone_2_86,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,65,Less than secondary,Male,sierra_leone_2_86,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Secondary,Male,sierra_leone_2_86,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,More than secondary,Male,sierra_leone_2_86,NA,1,1,1,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,More than secondary,Male,sierra_leone_2_86,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,30,Less than secondary,Female,sierra_leone_2_86,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,29,Less than secondary,Female,sierra_leone_2_86,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Secondary,Male,sierra_leone_2_86,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,35,Less than secondary,Male,sierra_leone_2_87,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,1,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,58,Less than secondary,Male,sierra_leone_2_87,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,Less than secondary,Male,sierra_leone_2_88,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,52,More than secondary,Male,sierra_leone_2_88,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,NA,Less than secondary,Female,sierra_leone_2_88,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,Secondary,Male,sierra_leone_2_88,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
