group,ID,perspective_fed_indian,perspective_fed_german,vaccinated,party,migration_background,run1_exp8,cash,doses,run2_exp8,exp7_money2,exp7_doses2,vignr,round,exp7_money1,exp7_doses1,trading_importance,risk,deal,id,others_number,others_giving,others_average,risk_factor,trading_factor,others_number_norm,others_giving_norm,cash_billions,cash_billions_log,solidarity_behaviour,solidarity_attitude,treatment_video,c_0031_w1,c_0031_w2,c_0031_w3,c_0032_w1,c_0032_w2,vignette3,vignette4,vignette5,vignette6,vignette1,vignette2,vignette3_w4,vignette4_w4,conjoint_choice1_exp3,conjoint_rating1_exp3,conjoint_rating2_exp3,conjoint_choice2_exp3,conjoint_rating3_exp3,conjoint_rating4_exp3,conjoint_choice3_exp3,conjoint_rating5_exp3,conjoint_rating6_exp3,conjoint_choice1_exp7,conjoint_rating1_exp7,conjoint_rating2_exp7,conjoint_choice2_exp7,conjoint_rating3_exp7,conjoint_rating4_exp7
5,6200159835510,5,6,1,Greens,0,15,0.005,100,14,NA,NA,14,2,0.005,100,0.500332541567696,-0.49966745843230403,20 give 40 bn,6200159835510,2,4,2,Low,High,-0.401330166270784,1.5982897862232779,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200179547085,5,5,1,CDU.CSU,0,15,0.01,10,9,NA,NA,9,2,0.01,25,-0.49966745843230403,0.500332541567696,20 give 40 bn,6200179547085,2,4,2,High,Low,-0.401330166270784,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200179626195,6,4,1,Left,0,6,0.002,49,11,NA,NA,11,2,0.003,49,0.500332541567696,-0.49966745843230403,No deal,6200179626195,0,0,0,Low,High,-2.401330166270784,-2.401710213776722,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200209978065,3,6,1,Greens,0,1,0.004,35,2,NA,NA,2,2,0.0025,10,-0.49966745843230403,-0.49966745843230403,20 give 20 bn,6200209978065,2,2,1,Low,Low,-0.401330166270784,-0.4017102137767221,4,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200211217455,6,2,0,FDP,0,19,1e-5,140,1,NA,NA,1,2,1e-5,140,-0.49966745843230403,-0.49966745843230403,No deal,6200211217455,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,0.01,0.009950330853168092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200213880825,3,6,1,FDP,0,10,7e-4,100,20,NA,NA,20,2,3e-4,50,0.500332541567696,0.500332541567696,40 give 40 bn,6200213880825,4,4,1,High,High,1.598669833729216,1.5982897862232779,0.7,0.5306282510621704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200215212510,3,4,1,SPD,0,15,0.001,130,2,NA,NA,2,2,0.002,130,-0.49966745843230403,-0.49966745843230403,20 give 20 bn,6200215212510,2,2,1,Low,Low,-0.401330166270784,-0.4017102137767221,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200418248325,5,4,1,CDU.CSU,0,4,0.02,2,11,NA,NA,11,2,0.05,8,0.500332541567696,-0.49966745843230403,No deal,6200418248325,0,0,0,Low,High,-2.401330166270784,-2.401710213776722,20,3.044522437723423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200561912085,6,4,1,CDU.CSU,0,2,0.06,150,8,NA,NA,8,2,0.04,100,-0.49966745843230403,0.500332541567696,40 give 20b,6200561912085,4,2,0.5,High,Low,1.598669833729216,-0.4017102137767221,60,4.110873864173311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6200833615380,2,6,1,CDU.CSU,0,5,0.0016,50,4,NA,NA,4,2,3e-4,100,-0.49966745843230403,-0.49966745843230403,20 give 40 bn,6200833615380,2,4,2,Low,Low,-0.401330166270784,1.5982897862232779,1.6,0.9555114450274363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201101270880,7,1,1,FDP,0,9,0.05,50,12,NA,NA,12,2,0.05,50,0.500332541567696,-0.49966745843230403,20 give 20 bn,6201101270880,2,2,1,Low,High,-0.401330166270784,-0.4017102137767221,50,3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201366223455,3,5,1,SPD,1,15,0.05,150,18,NA,NA,18,2,0.05,50,0.500332541567696,0.500332541567696,40 give 20b,6201366223455,4,2,0.5,High,High,1.598669833729216,-0.4017102137767221,50,3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201496820880,6,2,1,CDU.CSU,0,16,0.002,150,4,NA,NA,4,2,0.005,150,-0.49966745843230403,-0.49966745843230403,20 give 40 bn,6201496820880,2,4,2,Low,Low,-0.401330166270784,1.5982897862232779,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201615419955,6,2,1,No party,0,12,0.005,121,14,NA,NA,14,2,0.015,78,0.500332541567696,-0.49966745843230403,20 give 40 bn,6201615419955,2,4,2,Low,High,-0.401330166270784,1.5982897862232779,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201873845955,2,6,1,Greens,0,20,0.003,130,10,NA,NA,10,2,0.0035,145,-0.49966745843230403,0.500332541567696,40 give 40 bn,6201873845955,4,4,1,High,Low,1.598669833729216,1.5982897862232779,3,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6201888375825,7,7,1,SPD,1,11,1e-4,0,17,NA,NA,17,2,1e-4,100,0.500332541567696,0.500332541567696,20 give 20 bn,6201888375825,2,2,1,High,High,-0.401330166270784,-0.4017102137767221,0.1,0.09531017980432493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202007001270,2,6,1,CDU.CSU,0,20,7.5e-4,1,5,NA,NA,5,2,7.5e-4,1,-0.49966745843230403,-0.49966745843230403,40 give 40 bn,6202007001270,4,4,1,Low,Low,1.598669833729216,1.5982897862232779,0.75,0.5596157879354227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202716433380,3,4,1,No party,0,3,0.005,100,1,NA,NA,1,2,0.005,100,-0.49966745843230403,-0.49966745843230403,No deal,6202716433380,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202923371955,4,7,1,No party,1,11,1e-4,10,16,NA,NA,16,2,0.002,100,0.500332541567696,0.500332541567696,No deal,6202923371955,0,0,0,High,High,-2.401330166270784,-2.401710213776722,0.1,0.09531017980432493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202929964455,1,7,1,No party,0,10,0.002,100,11,NA,NA,11,2,0.0015,100,0.500332541567696,-0.49966745843230403,No deal,6202929964455,0,0,0,Low,High,-2.401330166270784,-2.401710213776722,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202935278010,5,3,1,SPD,0,14,0.01,15,5,NA,NA,5,2,0.02,30,-0.49966745843230403,-0.49966745843230403,40 give 40 bn,6202935278010,4,4,1,Low,Low,1.598669833729216,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6202944520695,1,7,1,Greens,1,4,0.01,20,13,NA,NA,13,2,0.005,5,0.500332541567696,-0.49966745843230403,40 give 20b,6202944520695,4,2,0.5,Low,High,1.598669833729216,-0.4017102137767221,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203076357510,4,5,1,CDU.CSU,0,13,0.01,50,5,NA,NA,5,2,0.02,100,-0.49966745843230403,-0.49966745843230403,40 give 40 bn,6203076357510,4,4,1,Low,Low,1.598669833729216,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203198938455,7,1,1,Greens,0,7,0.002,100,9,NA,NA,9,2,0.001,100,-0.49966745843230403,0.500332541567696,20 give 40 bn,6203198938455,2,4,2,High,Low,-0.401330166270784,1.5982897862232779,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203239785585,4,4,1,No party,0,11,0,20,20,NA,NA,20,2,0.001,100,0.500332541567696,0.500332541567696,40 give 40 bn,6203239785585,4,4,1,High,High,1.598669833729216,1.5982897862232779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203326859325,6,2,0,No party,0,2,0.003,50,14,NA,NA,14,2,0.001,20,0.500332541567696,-0.49966745843230403,20 give 40 bn,6203326859325,2,4,2,Low,High,-0.401330166270784,1.5982897862232779,3,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203341336455,6,5,1,No party,0,14,0.05,100,3,NA,NA,3,2,0.02,100,-0.49966745843230403,-0.49966745843230403,40 give 20b,6203341336455,4,2,0.5,Low,Low,1.598669833729216,-0.4017102137767221,50,3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203452077270,3,7,0,No party,1,7,0.001,200,1,NA,NA,1,2,0.001,200,-0.49966745843230403,-0.49966745843230403,No deal,6203452077270,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203589174900,7,3,1,Greens,0,20,0.001,130,4,NA,NA,4,2,0.005,130,-0.49966745843230403,-0.49966745843230403,20 give 40 bn,6203589174900,2,4,2,Low,Low,-0.401330166270784,1.5982897862232779,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203719798695,3,5,1,FDP,0,3,5e-4,100,12,NA,NA,12,2,5e-4,75,0.500332541567696,-0.49966745843230403,20 give 20 bn,6203719798695,2,2,1,Low,High,-0.401330166270784,-0.4017102137767221,0.5,0.4054651081081644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203732996880,6,3,1,Left,0,7,0.001,20,12,NA,NA,12,2,0.002,40,0.500332541567696,-0.49966745843230403,20 give 20 bn,6203732996880,2,2,1,Low,High,-0.401330166270784,-0.4017102137767221,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6203982180195,5,3,1,Greens,1,14,0.003,20,7,NA,NA,7,2,0.003,20,-0.49966745843230403,0.500332541567696,20 give 20 bn,6203982180195,2,2,1,High,Low,-0.401330166270784,-0.4017102137767221,3,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204030911955,1,7,1,AFD,1,18,0.004,100,13,NA,NA,13,2,0.005,120,0.500332541567696,-0.49966745843230403,40 give 20b,6204030911955,4,2,0.5,Low,High,1.598669833729216,-0.4017102137767221,4,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204038836140,1,1,0,SPD,0,2,0.04,40,19,NA,NA,19,2,0.02,20,0.500332541567696,0.500332541567696,20 give 40 bn,6204038836140,2,4,2,High,High,-0.401330166270784,1.5982897862232779,40,3.713572066704308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204116627640,7,2,1,Left,0,8,0.045,50,11,NA,NA,11,2,0.05,100,0.500332541567696,-0.49966745843230403,No deal,6204116627640,0,0,0,Low,High,-2.401330166270784,-2.401710213776722,45,3.828641396489095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204165359400,5,4,1,No party,0,4,0.002,65,6,NA,NA,6,2,0.002,65,-0.49966745843230403,0.500332541567696,No deal,6204165359400,0,0,0,High,Low,-2.401330166270784,-2.401710213776722,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204394844325,5,2,1,SPD,0,3,0.005,50,10,NA,NA,10,2,1e-4,100,-0.49966745843230403,0.500332541567696,40 give 40 bn,6204394844325,4,4,1,High,Low,1.598669833729216,1.5982897862232779,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204516080400,7,6,1,SPD,0,6,0.02,10,8,NA,NA,8,2,0.02,10,-0.49966745843230403,0.500332541567696,40 give 20b,6204516080400,4,2,0.5,High,Low,1.598669833729216,-0.4017102137767221,20,3.044522437723423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204637474695,5,3,1,FDP,0,7,3e-4,100,6,NA,NA,6,2,7e-4,100,-0.49966745843230403,0.500332541567696,No deal,6204637474695,0,0,0,High,Low,-2.401330166270784,-2.401710213776722,0.3,0.26236426446749106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204638700900,1,7,1,SPD,1,15,0.001,160,11,NA,NA,11,2,0.002,100,0.500332541567696,-0.49966745843230403,No deal,6204638700900,0,0,0,Low,High,-2.401330166270784,-2.401710213776722,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204641456565,3,5,1,FDP,0,16,0.002,150,17,NA,NA,17,2,0.002,150,0.500332541567696,0.500332541567696,20 give 20 bn,6204641456565,2,2,1,High,High,-0.401330166270784,-0.4017102137767221,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204645372510,6,4,1,CDU.CSU,1,18,0.06,150,15,NA,NA,15,2,0.045,150,0.500332541567696,-0.49966745843230403,40 give 40 bn,6204645372510,4,4,1,Low,High,1.598669833729216,1.5982897862232779,60,4.110873864173311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204785173065,6,7,1,SPD,0,20,0.002,100,19,NA,NA,19,2,0.002,100,0.500332541567696,0.500332541567696,20 give 40 bn,6204785173065,2,4,2,High,High,-0.401330166270784,1.5982897862232779,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204903732585,6,4,1,AFD,1,14,0.035,75,12,NA,NA,12,2,0.02,60,0.500332541567696,-0.49966745843230403,20 give 20 bn,6204903732585,2,2,1,Low,High,-0.401330166270784,-0.4017102137767221,35,3.58351893845611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6204922270695,4,5,1,Greens,0,19,0.005,100,5,NA,NA,5,2,0.007,200,-0.49966745843230403,-0.49966745843230403,40 give 40 bn,6204922270695,4,4,1,Low,Low,1.598669833729216,1.5982897862232779,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205038325065,6,2,1,SPD,0,5,1e-4,100,6,NA,NA,6,2,1e-4,100,-0.49966745843230403,0.500332541567696,No deal,6205038325065,0,0,0,High,Low,-2.401330166270784,-2.401710213776722,0.1,0.09531017980432493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205164848325,7,7,1,SPD,0,12,0.005,5,2,NA,NA,2,2,0.005,5,-0.49966745843230403,-0.49966745843230403,20 give 20 bn,6205164848325,2,2,1,Low,Low,-0.401330166270784,-0.4017102137767221,5,1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205168751085,4,6,1,CDU.CSU,0,4,0.003,100,1,NA,NA,1,2,0.003,100,-0.49966745843230403,-0.49966745843230403,No deal,6205168751085,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,3,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205301972325,6,4,1,SPD,1,20,0,130,16,NA,NA,16,2,0.001,130,0.500332541567696,0.500332541567696,No deal,6205301972325,0,0,0,High,High,-2.401330166270784,-2.401710213776722,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205440414825,3,4,1,CDU.CSU,0,12,0.015,50,15,NA,NA,15,2,0.01,100,0.500332541567696,-0.49966745843230403,40 give 40 bn,6205440414825,4,4,1,Low,High,1.598669833729216,1.5982897862232779,15,2.772588722239781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205564367010,6,3,1,Left,0,18,0.003,100,19,NA,NA,19,2,8e-4,150,0.500332541567696,0.500332541567696,20 give 40 bn,6205564367010,2,4,2,High,High,-0.401330166270784,1.5982897862232779,3,1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205564406565,3,3,0,No party,0,5,0.01,100,19,NA,NA,19,2,0.01,100,0.500332541567696,0.500332541567696,20 give 40 bn,6205564406565,2,4,2,High,High,-0.401330166270784,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205692182400,7,6,1,CDU.CSU,0,1,0.02,100,20,NA,NA,20,2,0.02,100,0.500332541567696,0.500332541567696,40 give 40 bn,6205692182400,4,4,1,High,High,1.598669833729216,1.5982897862232779,20,3.044522437723423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205705446510,3,2,1,Greens,1,8,0.004,5,1,NA,NA,1,2,0.002,4,-0.49966745843230403,-0.49966745843230403,No deal,6205705446510,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,4,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205974341400,1,7,1,SPD,0,1,0.01,100,10,NA,NA,10,2,0.07,200,-0.49966745843230403,0.500332541567696,40 give 40 bn,6205974341400,4,4,1,High,Low,1.598669833729216,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6205974367770,5,5,0,No party,0,3,5e-4,80,19,NA,NA,19,2,3e-4,50,0.500332541567696,0.500332541567696,20 give 40 bn,6205974367770,2,4,2,High,High,-0.401330166270784,1.5982897862232779,0.5,0.4054651081081644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206093006400,7,4,1,FDP,0,18,0.07,70,14,NA,NA,14,2,0.05,50,0.500332541567696,-0.49966745843230403,20 give 40 bn,6206093006400,2,4,2,Low,High,-0.401330166270784,1.5982897862232779,70,4.2626798770413155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206240770695,1,7,1,No party,0,2,0.001,100,1,NA,NA,1,2,0.001,100,-0.49966745843230403,-0.49966745843230403,No deal,6206240770695,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206483348325,7,3,1,Greens,1,1,0.01,100,19,NA,NA,19,2,0.03,200,0.500332541567696,0.500332541567696,20 give 40 bn,6206483348325,2,4,2,High,High,-0.401330166270784,1.5982897862232779,10,2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206627012085,2,6,1,No party,0,2,6e-4,60,17,NA,NA,17,2,0.001,100,0.500332541567696,0.500332541567696,20 give 20 bn,6206627012085,2,2,1,High,High,-0.401330166270784,-0.4017102137767221,0.6,0.47000362924573563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206667991065,7,5,1,Left,0,14,0.05,130,1,NA,NA,1,2,0.025,130,-0.49966745843230403,-0.49966745843230403,No deal,6206667991065,0,0,0,Low,Low,-2.401330166270784,-2.401710213776722,50,3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6206679857565,6,6,1,Left,0,10,0.001,100,16,NA,NA,16,2,0.001,100,0.500332541567696,0.500332541567696,No deal,6206679857565,0,0,0,High,High,-2.401330166270784,-2.401710213776722,1,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,6207014703825,1,7,1,CDU.CSU,1,10,0.002,10,4,NA,NA,4,2,0.001,5,-0.49966745843230403,-0.49966745843230403,20 give 40 bn,6207014703825,2,4,2,Low,Low,-0.401330166270784,1.5982897862232779,2,1.0986122886681098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
